x[km] y[km] z[km] vx[km] vy[km] vz[km]
128924100.363 187931863.153  0.000 -19.898 13.645  0.000 
127199509.407 189102906.056  0.000 -20.022 13.462  0.000 
125464274.866 190258120.587  0.000 -20.144 13.278  0.000 
123718541.925 191397409.956  0.000 -20.265 13.094  0.000 
121962456.646 192520678.706  0.000 -20.384 12.908  0.000 
120196165.961 193627832.717  0.000 -20.501 12.720  0.000 
118419817.656 194718779.219  0.000 -20.617 12.532  0.000 
116633560.361 195793426.793  0.000 -20.731 12.343  0.000 
114837543.538 196851685.384  0.000 -20.843 12.153  0.000 
113031917.464 197893466.306  0.000 -20.953 11.962  0.000 
111216833.227 198918682.252  0.000 -21.062 11.770  0.000 
109392442.703 199927247.297  0.000 -21.169 11.576  0.000 
107558898.553 200919076.909  0.000 -21.274 11.382  0.000 
105716354.204 201894087.955  0.000 -21.377 11.187  0.000 
103864963.838 202852198.708  0.000 -21.478 10.991  0.000 
102004882.379 203793328.853  0.000 -21.578 10.794  0.000 
100136265.482 204717399.494  0.000 -21.676 10.596  0.000 
98259269.516 205624333.163  0.000 -21.772 10.397  0.000 
96374051.555 206514053.822  0.000 -21.866 10.198  0.000 
94480769.363 207386486.874  0.000 -21.959  9.997  0.000 
92579581.380 208241559.166  0.000 -22.049  9.796  0.000 
90670646.711 209079198.997  0.000 -22.138  9.594  0.000 
88754125.112 209899336.122  0.000 -22.225  9.391  0.000 
86830176.974 210701901.762  0.000 -22.310  9.187  0.000 
84898963.313 211486828.604  0.000 -22.393  8.982  0.000 
82960645.757 212254050.811  0.000 -22.474  8.777  0.000 
81015386.528 213003504.028  0.000 -22.554  8.571  0.000 
79063348.433 213735125.382  0.000 -22.631  8.364  0.000 
77104694.850 214448853.495  0.000 -22.707  8.157  0.000 
75139589.710 215144628.481  0.000 -22.781  7.949  0.000 
73168197.490 215822391.959  0.000 -22.852  7.740  0.000 
71190683.192 216482087.052  0.000 -22.922  7.530  0.000 
69207212.337 217123658.394  0.000 -22.990  7.320  0.000 
67217950.943 217747052.135  0.000 -23.056  7.110  0.000 
65223065.519 218352215.945  0.000 -23.121  6.898  0.000 
63222723.046 218939099.018  0.000 -23.183  6.687  0.000 
61217090.963 219507652.078  0.000 -23.243  6.474  0.000 
59206337.156 220057827.381  0.000 -23.301  6.261  0.000 
57190629.943 220589578.720  0.000 -23.358  6.048  0.000 
55170138.059 221102861.430  0.000 -23.412  5.834  0.000 
53145030.640 221597632.389  0.000 -23.464  5.619  0.000 
51115477.215 222073850.024  0.000 -23.515  5.404  0.000 
49081647.686 222531474.316  0.000 -23.563  5.189  0.000 
47043712.315 222970466.798  0.000 -23.610  4.973  0.000 
45001841.712 223390790.562  0.000 -23.655  4.757  0.000 
42956206.820 223792410.265  0.000 -23.697  4.540  0.000 
40906978.898 224175292.124  0.000 -23.738  4.323  0.000 
38854329.511 224539403.927  0.000 -23.776  4.105  0.000 
36798430.512 224884715.031  0.000 -23.813  3.888  0.000 
34739454.029 225211196.366  0.000 -23.848  3.670  0.000 
32677572.452 225518820.437  0.000 -23.880  3.451  0.000 
30612958.417 225807561.326  0.000 -23.911  3.232  0.000 
28545784.790 226077394.698  0.000 -23.939  3.014  0.000 
26476224.658 226328297.797  0.000 -23.966  2.794  0.000 
24404451.307 226560249.453  0.000 -23.991  2.575  0.000 
22330638.214 226773230.079  0.000 -24.013  2.355  0.000 
20254959.031 226967221.679  0.000 -24.034  2.135  0.000 
18177587.566 227142207.843  0.000 -24.052  1.915  0.000 
16098697.775 227298173.754  0.000 -24.069  1.695  0.000 
14018463.744 227435106.186  0.000 -24.084  1.475  0.000 
11937059.673 227552993.505  0.000 -24.096  1.254  0.000 
9854659.865 227651825.671  0.000 -24.107  1.034  0.000 
7771438.709 227731594.240  0.000 -24.115  0.813  0.000 
5687570.667 227792292.364  0.000 -24.122  0.592  0.000 
3603230.259 227833914.789  0.000 -24.126  0.371  0.000 
1518592.045 227856457.860  0.000 -24.128  0.150  0.000 
-566169.383 227859919.518  0.000 -24.129 -0.070  0.000 
-2650879.422 227844299.302  0.000 -24.127 -0.291  0.000 
-4735363.467 227809598.347  0.000 -24.124 -0.512  0.000 
-6819446.932 227755819.388  0.000 -24.118 -0.733  0.000 
-8902955.258 227682966.754  0.000 -24.110 -0.954  0.000 
-10985713.932 227591046.374  0.000 -24.101 -1.174  0.000 
-13067548.500 227480065.772  0.000 -24.089 -1.395  0.000 
-15148284.583 227350034.067  0.000 -24.075 -1.615  0.000 
-17227747.887 227200961.976  0.000 -24.059 -1.835  0.000 
-19305764.226 227032861.808  0.000 -24.042 -2.056  0.000 
-21382159.527 226845747.465  0.000 -24.022 -2.276  0.000 
-23456759.851 226639634.444  0.000 -24.000 -2.495  0.000 
-25529391.408 226414539.831  0.000 -23.976 -2.715  0.000 
-27599880.565 226170482.303  0.000 -23.951 -2.934  0.000 
-29668053.869 225907482.123  0.000 -23.923 -3.153  0.000 
-31733738.053 225625561.143  0.000 -23.893 -3.372  0.000 
-33796760.060 225324742.800  0.000 -23.861 -3.591  0.000 
-35856947.047 225005052.110  0.000 -23.827 -3.809  0.000 
-37914126.408 224666515.676  0.000 -23.792 -4.027  0.000 
-39968125.786 224309161.674  0.000 -23.754 -4.245  0.000 
-42018773.085 223933019.859  0.000 -23.714 -4.462  0.000 
-44065896.485 223538121.562  0.000 -23.672 -4.679  0.000 
-46109324.461 223124499.681  0.000 -23.628 -4.895  0.000 
-48148885.792 222692188.686  0.000 -23.583 -5.112  0.000 
-50184409.576 222241224.611  0.000 -23.535 -5.327  0.000 
-52215725.247 221771645.056  0.000 -23.485 -5.542  0.000 
-54242662.589 221283489.177  0.000 -23.434 -5.757  0.000 
-56265051.747 220776797.690  0.000 -23.380 -5.972  0.000 
-58282723.245 220251612.862  0.000 -23.324 -6.185  0.000 
-60295507.997 219707978.511  0.000 -23.267 -6.399  0.000 
-62303237.324 219145940.000  0.000 -23.207 -6.611  0.000 
-64305742.967 218565544.237  0.000 -23.146 -6.823  0.000 
-66302857.100 217966839.667  0.000 -23.083 -7.035  0.000 
-68294412.346 217349876.270  0.000 -23.017 -7.246  0.000 
-70280241.790 216714705.555  0.000 -22.950 -7.457  0.000 
-72260178.992 216061380.560  0.000 -22.881 -7.666  0.000 
-74234058.004 215389955.844  0.000 -22.810 -7.876  0.000 
-76201713.381 214700487.481  0.000 -22.737 -8.084  0.000 
-78162980.195 213993033.063  0.000 -22.662 -8.292  0.000 
-80117694.052 213267651.684  0.000 -22.585 -8.499  0.000 
-82065691.100 212524403.945  0.000 -22.506 -8.705  0.000 
-84006808.051 211763351.944  0.000 -22.426 -8.911  0.000 
-85940882.185 210984559.272  0.000 -22.343 -9.116  0.000 
-87867751.372 210188091.007  0.000 -22.259 -9.320  0.000 
-89787254.082 209374013.712  0.000 -22.173 -9.524  0.000 
-91699229.396 208542395.422  0.000 -22.085 -9.726  0.000 
-93603517.027 207693305.648  0.000 -21.995 -9.928  0.000 
-95499957.324 206826815.363  0.000 -21.903 -10.129  0.000 
-97388391.292 205942997.001  0.000 -21.810 -10.329  0.000 
-99268660.606 205041924.449  0.000 -21.714 -10.528  0.000 
-101140607.618 204123673.043  0.000 -21.617 -10.727  0.000 
-103004075.376 203188319.557  0.000 -21.518 -10.924  0.000 
-104858907.635 202235942.201  0.000 -21.417 -11.121  0.000 
-106704948.870 201266620.615  0.000 -21.314 -11.317  0.000 
-108542044.291 200280435.858  0.000 -21.210 -11.511  0.000 
-110370039.852 199277470.406  0.000 -21.104 -11.705  0.000 
-112188782.268 198257808.141  0.000 -20.996 -11.898  0.000 
-113998119.026 197221534.348  0.000 -20.886 -12.090  0.000 
-115797898.399 196168735.704  0.000 -20.775 -12.280  0.000 
-117587969.455 195099500.275  0.000 -20.661 -12.470  0.000 
-119368182.077 194013917.503  0.000 -20.546 -12.659  0.000 
-121138386.966 192912078.206  0.000 -20.430 -12.846  0.000 
-122898435.664 191794074.564  0.000 -20.311 -13.033  0.000 
-124648180.556 190660000.113  0.000 -20.191 -13.218  0.000 
-126387474.893 189509949.741  0.000 -20.069 -13.403  0.000 
-128116172.794 188344019.674  0.000 -19.946 -13.586  0.000 
-129834129.267 187162307.472  0.000 -19.821 -13.768  0.000 
-131541200.215 185964912.021  0.000 -19.694 -13.949  0.000 
-133237242.453 184751933.522  0.000 -19.565 -14.129  0.000 
-134922113.714 183523473.485  0.000 -19.435 -14.307  0.000 
-136595672.669 182279634.720  0.000 -19.304 -14.485  0.000 
-138257778.930 181020521.328  0.000 -19.170 -14.661  0.000 
-139908293.070 179746238.694  0.000 -19.035 -14.836  0.000 
-141547076.630 178456893.473  0.000 -18.899 -15.010  0.000 
-143173992.129 177152593.590  0.000 -18.761 -15.182  0.000 
-144788903.084 175833448.221  0.000 -18.621 -15.353  0.000 
-146391674.009 174499567.793  0.000 -18.480 -15.523  0.000 
-147982170.439 173151063.967  0.000 -18.337 -15.692  0.000 
-149560258.931 171788049.635  0.000 -18.192 -15.859  0.000 
-151125807.084 170410638.906  0.000 -18.046 -16.025  0.000 
-152678683.541 169018947.099  0.000 -17.899 -16.190  0.000 
-154218758.010 167613090.734  0.000 -17.750 -16.353  0.000 
-155745901.266 166193187.517  0.000 -17.600 -16.515  0.000 
-157259985.169 164759356.339  0.000 -17.448 -16.675  0.000 
-158760882.668 163311717.257  0.000 -17.294 -16.834  0.000 
-160248467.819 161850391.492  0.000 -17.140 -16.992  0.000 
-161722615.789 160375501.410  0.000 -16.983 -17.148  0.000 
-163183202.871 158887170.523  0.000 -16.826 -17.303  0.000 
-164630106.494 157385523.466  0.000 -16.667 -17.457  0.000 
-166063205.229 155870685.998  0.000 -16.506 -17.608  0.000 
-167482378.805 154342784.984  0.000 -16.344 -17.759  0.000 
-168887508.117 152801948.388  0.000 -16.181 -17.908  0.000 
-170278475.233 151248305.260  0.000 -16.017 -18.055  0.000 
-171655163.410 149681985.727  0.000 -15.851 -18.201  0.000 
-173017457.097 148103120.982  0.000 -15.683 -18.346  0.000 
-174365241.951 146511843.272  0.000 -15.515 -18.489  0.000 
-175698404.842 144908285.888  0.000 -15.345 -18.630  0.000 
-177016833.865 143292583.151  0.000 -15.174 -18.770  0.000 
-178320418.349 141664870.407  0.000 -15.001 -18.908  0.000 
-179609048.867 140025284.008  0.000 -14.828 -19.045  0.000 
-180882617.243 138373961.307  0.000 -14.653 -19.180  0.000 
-182141016.563 136711040.642  0.000 -14.476 -19.313  0.000 
-183384141.183 135036661.327  0.000 -14.299 -19.445  0.000 
-184611886.740 133350963.639  0.000 -14.120 -19.575  0.000 
-185824150.158 131654088.807  0.000 -13.941 -19.704  0.000 
-187020829.658 129946179.001  0.000 -13.760 -19.831  0.000 
-188201824.767 128227377.318  0.000 -13.578 -19.956  0.000 
-189367036.327 126497827.771  0.000 -13.394 -20.079  0.000 
-190516366.500 124757675.277  0.000 -13.210 -20.201  0.000 
-191649718.781 123007065.646  0.000 -13.024 -20.321  0.000 
-192766998.003 121246145.564  0.000 -12.838 -20.440  0.000 
-193868110.346 119475062.590  0.000 -12.650 -20.557  0.000 
-194952963.344 117693965.133  0.000 -12.462 -20.672  0.000 
-196021465.896 115903002.446  0.000 -12.272 -20.785  0.000 
-197073528.268 114102324.614  0.000 -12.081 -20.897  0.000 
-198109062.106 112292082.536  0.000 -11.889 -21.006  0.000 
-199127980.442 110472427.919  0.000 -11.696 -21.114  0.000 
-200130197.699 108643513.258  0.000 -11.503 -21.221  0.000 
-201115629.702 106805491.832  0.000 -11.308 -21.325  0.000 
-202084193.680 104958517.682  0.000 -11.112 -21.428  0.000 
-203035808.279 103102745.605  0.000 -10.916 -21.529  0.000 
-203970393.565 101238331.138  0.000 -10.718 -21.628  0.000 
-204887871.032 99365430.545  0.000 -10.520 -21.725  0.000 
-205788163.607 97484200.804  0.000 -10.320 -21.821  0.000 
-206671195.661 95594799.593  0.000 -10.120 -21.914  0.000 
-207536893.008 93697385.282  0.000 -9.919 -22.006  0.000 
-208385182.919 91792116.910  0.000 -9.717 -22.096  0.000 
-209215994.125 89879154.182  0.000 -9.514 -22.184  0.000 
-210029256.819 87958657.446  0.000 -9.311 -22.271  0.000 
-210824902.669 86030787.689  0.000 -9.107 -22.355  0.000 
-211602864.821 84095706.516  0.000 -8.901 -22.438  0.000 
